id,NAME,TotalPop,PopDevPct,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,color,opacity
"9","9","781004","-0.00012532","0.57961555","0.38522039","0.79535598","0.20464402","0.06384001","0.03513977","0.00122925","0.07451329","0.01089948","641040","0.19439516",#00008b,"0.5"
"1","1","771221","-0.00090926","0.61195177","0.35961384","0.46202245","0.53797755","0.40345602","0.09598552","0.0014311","0.03151376","0.01810914","607925","0.25233793",#00008b,"0.5"
"2","2","772145","0.00028776","0.58492822","0.3846874","0.587022","0.412978","0.26697553","0.06953763","0.00138479","0.05903455","0.02129623","610202","0.20024082",#00008b,"0.5"
"3","3","771828","-0.00012291","0.58631421","0.37969533","0.58212329","0.41787671","0.2765113","0.05194209","0.0013324","0.07802997","0.01446417","603422","0.20661888",#00008b,"0.5"
"4","4","772366","0.00057405","0.67304613","0.29144032","0.48107374","0.51892626","0.19994802","0.19984742","0.00177224","0.10962409","0.02173971","596420","0.38160581",#00008b,"0.5"
"5","5","772344","0.00054555","0.67476167","0.29787849","0.3657708","0.6342292","0.51749007","0.07201304","0.00205608","0.03562988","0.02241482","598711","0.37688318",#00008b,"0.5"
"6","6","771280","-0.00083282","0.60071529","0.36415845","0.6227081","0.3772919","0.12194475","0.0964717","0.00152338","0.14486503","0.01514591","603265","0.23655684",#00008b,"0.5"
"7","7","772570","0.00083833","0.65617641","0.31027416","0.4222597","0.5777403","0.4502057","0.06830929","0.00196528","0.04829281","0.0195944","599406","0.34590225",#00008b,"0.5"
"8","8","771649","-0.0003548","0.62390015","0.33608971","0.46377534","0.53622466","0.24411304","0.16561859","0.00158597","0.11956009","0.02287988","595851","0.28781044",#00008b,"0.5"
"1","1","680539","-0.00094028","0.52126939","0.45847973","0.91624535","0.08375465","0.02092822","0.01595958","0.00103006","0.0164519","0.02058305","550453","0.06278966",#8d8dff,"0.5"
"2","2","681820","0.00094028","0.52668936","0.45089828","0.916949","0.083051","0.01865512","0.01585149","0.00103818","0.01600159","0.02407832","559632","0.07579108",#7c7cff,"0.5"
"2","2","774683","-0.00063916","0.31576876","0.66935636","0.89606873","0.10393127","0.02582181","0.03937169","0.00093064","0.01088947","0.0201166","593142","-0.3535876",#960018,"0.5"
"3","3","774739","-0.00056692","0.53120113","0.45207878","0.77297313","0.22702687","0.0855821","0.08518585","0.00115576","0.0318543","0.02450534","605664","0.07912235",#7878ff,"0.5"
"4","4","774532","-0.00083395","0.51417201","0.47017993","0.76715783","0.23284217","0.10765692","0.06980861","0.0011127","0.02753598","0.02430055","603937","0.04399208",#a5a5ff,"0.5"
"5","5","774951","-0.00029343","0.54123216","0.43450754","0.76583173","0.23416827","0.08524594","0.04336829","0.00117853","0.08031887","0.02021383","615173","0.10672462",#2020ff,"0.5"
"6","6","774910","-0.00034632","0.55088385","0.43234713","0.58823481","0.41176519","0.29573036","0.07738536","0.00091908","0.01866576","0.022603","601690","0.11853672",#2020ff,"0.5"
"7","7","775553","0.00048316","0.51230433","0.47095065","0.78154374","0.21845626","0.10163849","0.05243486","0.00110267","0.038502","0.02347137","612150","0.04135368",#a9a9ff,"0.5"
"8","8","774771","-0.00052564","0.50083236","0.48457014","0.75334693","0.24665307","0.15554426","0.04562188","0.0008607","0.01676631","0.02552469","607647","0.01626222",#c9c9ff,"0.5"
"9","9","775767","0.00075923","0.31981272","0.66676305","0.89733222","0.10266778","0.02860044","0.02958141","0.00061904","0.01661426","0.01974714","610620","-0.34695033",#960018,"0.5"
"10","10","775999","0.00105852","0.54295005","0.43309147","0.60188564","0.39811436","0.29657268","0.02209659","0.0009755","0.06155606","0.016657","611995","0.10985858",#2020ff,"0.5"
"11","11","775054","-0.00016056","0.54787484","0.435225","0.63559577","0.36440423","0.25450439","0.02449628","0.00086133","0.06607033","0.01561335","611848","0.11264984",#2020ff,"0.5"
"12","12","775397","0.00028192","0.52728326","0.42250717","0.69884258","0.30115742","0.18635457","0.05514749","0.00093963","0.03685901","0.0204815","599175","0.10477609",#2020ff,"0.5"
"13","13","776021","0.0010869","0.58038832","0.39973549","0.66541361","0.33458639","0.19125478","0.04632444","0.00077495","0.07896352","0.01550226","614233","0.18065283",#2020ff,"0.5"
"2",MN,"712846","-0.00065241","0.53046763","0.44510722","0.81314081","0.18685919","0.05566186","0.05585431","0.00128116","0.05421024","0.01568554","545598","0.08536041",#6f6fff,"0.5"
"3",MN,"713017","-0.00041269","0.53925907","0.43567275","0.83080663","0.16919337","0.04807188","0.0524044","0.00130732","0.04782519","0.01775865","555335","0.10358632",#2020ff,"0.5"
"4",MN,"713289","-3.137e-05","0.54722277","0.42899187","0.72617096","0.27382904","0.07988293","0.04589987","0.00143506","0.10237095","0.0434935","547714","0.1182309",#2020ff,"0.5"
"5",MN,"713155","-0.00021922","0.54273549","0.42826105","0.7152274","0.2847726","0.13675568","0.05829032","0.00139903","0.06450599","0.02520608","550383","0.11447444",#2020ff,"0.5"
"6",MN,"713873","0.00078735","0.54207365","0.4331676","0.77260278","0.22739722","0.09420777","0.04152022","0.00114679","0.07233705","0.01538521","538894","0.10890605",#2020ff,"0.5"
"7",MN,"713606","0.00041304","0.2968518","0.68455453","0.91731095","0.08268905","0.01182396","0.03380705","0.00142883","0.00852357","0.02212945","546602","-0.38770273",#960018,"0.5"
"8",MN,"712617","-0.00097345","0.54374269","0.43349499","0.83239971","0.16760029","0.05136097","0.03514767","0.00132555","0.04489466","0.03016296","557505","0.1102477",#2020ff,"0.5"
"1","1","769375","1.414e-05","0.52092599","0.4616904","0.72305377","0.27694623","0.18179861","0.03168054","0.00102742","0.03587993","0.02228532","613184","0.05923559",#9292ff,"0.5"
"2","2","769169","-0.00025362","0.54212155","0.44267528","0.61579181","0.38420819","0.29486594","0.0349186","0.00117312","0.03176764","0.02022488","589027","0.09944627",#2020ff,"0.5"
"3","3","770003","0.00083039","0.52370016","0.45742946","0.79793055","0.20206945","0.08603259","0.03117871","0.00122722","0.05979906","0.01894772","606247","0.0662707",#8888ff,"0.5"
"4","4","768875","-0.00063575","0.28271404","0.70507932","0.85216382","0.14783618","0.0444606","0.04563285","0.00379877","0.01450534","0.0346086","588611","-0.42236528",#960018,"0.5"
"5","5","769535","0.0002221","0.61228981","0.37010064","0.61952342","0.38047658","0.2260038","0.09132311","0.00414113","0.03498128","0.02932375","595490","0.24218917",#00008b,"0.5"
"6","6","768560","-0.00104518","0.25618545","0.73219266","0.89225907","0.10774093","0.03579288","0.02874198","0.00218722","0.01006765","0.02589622","590704","-0.47600721",#960018,"0.5"
"7","7","769217","-0.00019123","0.28076735","0.70688848","0.85038047","0.14961953","0.02626385","0.0495487","0.00448948","0.01903538","0.04573391","595838","-0.42612113",#960018,"0.5"
"8","8","770179","0.00105915","0.19331485","0.79798999","0.8877506","0.1122494","0.04584157","0.01765936","0.00099244","0.009859","0.03068845","596511","-0.60467514",#960018,"0.5"
"1","1","740449","0.00017459","0.24262511","0.74671534","0.72688403","0.27311597","0.20921852","0.02988055","0.00073378","0.0105411","0.02259033","566924","-0.50409023",#960018,"0.5"
"2","2","739767","-0.00074664","0.52704393","0.46017906","0.42319402","0.57680598","0.52613025","0.02691119","0.00071491","0.01404636","0.01215872","567905","0.06686487",#8888ff,"0.5"
"3","3","740112","-0.00028062","0.52572517","0.46326754","0.44660846","0.55339154","0.50934695","0.02297971","0.00080478","0.01155143","0.01161907","576552","0.06245763",#8e8eff,"0.5"
"4","4","740951","0.00085267","0.25224759","0.73780575","0.71621884","0.28378116","0.19782487","0.0409118","0.00163894","0.02137693","0.02237654","566218","-0.48555816",#960018,"0.5"
"1","1","541754","-0.0006613","0.49548894","0.47005095","0.84074669","0.15925331","0.01045493","0.04092591","0.00233136","0.01621914","0.08309802","428506","0.02543799",#bcbcff,"0.5"
"2","2","542471","0.0006613","0.27812782","0.6932648","0.87114134","0.12885866","0.00702533","0.0293418","0.00229829","0.01092224","0.0724022","421617","-0.41513698",#960018,"0.5"
"1","1","746463","0.00106271","0.53855861","0.45074982","0.47178373","0.52821627","0.44511546","0.05459838","0.00142826","0.01433188","0.02030138","588827","0.08780879",#6e6eff,"0.5"
"2","2","745585","-0.00011476","0.55674601","0.42213289","0.6548541","0.3451459","0.13334344","0.09002612","0.00145146","0.10496688","0.01808083","560815","0.13461312",#2020ff,"0.5"
"3","3","745906","0.00031573","0.31184379","0.67762422","0.72020053","0.27979947","0.11931007","0.06691538","0.00263556","0.0151553","0.07866153","597217","-0.36578043",#960018,"0.5"
"4","4","745844","0.00023258","0.56006994","0.42504181","0.58648575","0.41351425","0.25162285","0.10680153","0.00146879","0.03471923","0.0269245","592323","0.13502813",#2020ff,"0.5"
"5","5","746165","0.00066307","0.23182981","0.75789208","0.83006871","0.16993129","0.07440521","0.06010109","0.00079118","0.01192718","0.02300884","588991","-0.52606227",#960018,"0.5"
"6","6","745531","-0.00018718","0.5515053","0.43134468","0.59641861","0.40358139","0.24874509","0.09785634","0.00131699","0.04215569","0.02138697","583907","0.12016062",#2020ff,"0.5"
"7","7","745688","2.337e-05","0.55648286","0.42848102","0.55746498","0.44253502","0.26782603","0.10781348","0.00413675","0.04600091","0.0305482","573880","0.12800184",#2020ff,"0.5"
"8","8","746031","0.00048336","0.55511012","0.42633831","0.58876788","0.41123212","0.21684279","0.10600195","0.00168536","0.06300973","0.03039375","575546","0.12877181",#2020ff,"0.5"
"9","9","744750","-0.00123456","0.55154217","0.43290127","0.55633621","0.44366379","0.30134145","0.09454433","0.00124499","0.03301051","0.02223046","574302","0.1186409",#2020ff,"0.5"
"10","10","745574","-0.00012951","0.28449551","0.7048957","0.79811735","0.20188265","0.09112283","0.066432","0.00096573","0.0218619","0.02196257","586088","-0.42040019",#960018,"0.5"
"11","11","744828","-0.00112995","0.33265544","0.65435403","0.85386371","0.14613629","0.04186442","0.05331587","0.00141164","0.01356727","0.03595565","606386","-0.32169859",#960018,"0.5"
"12","12","745636","-4.636e-05","0.57457197","0.40413374","0.47731949","0.52268051","0.30969408","0.14097585","0.00145591","0.06013014","0.02182263","561848","0.17043823",#2020ff,"0.5"
"13","13","746320","0.00087093","0.55220577","0.43195537","0.53706335","0.46293665","0.29228549","0.11931683","0.00198691","0.03854229","0.0226418","577781","0.1202504",#2020ff,"0.5"
"14","14","745067","-0.00080943","0.57224385","0.41057517","0.66011397","0.33988603","0.2104556","0.08399865","0.00209473","0.02576347","0.02127087","587188","0.16166868",#2020ff,"0.5"
"1","1","779094","0","0.3051079","0.66956852","0.84408473","0.15591527","0.03597425","0.03624099","0.0022832","0.02213077","0.05876768","596093","-0.36446062",#960018,"0.5"
"1","1","653262","-0.00087586","0.58766628","0.39677485","0.69217888","0.30782112","0.11421215","0.11849745","0.00198796","0.05238965","0.02607706","501015","0.19089143",#2020ff,"0.5"
"2","2","654096","0.00039969","0.39499702","0.59238679","0.84322402","0.15677598","0.02997935","0.06629833","0.00183959","0.03345229","0.02355848","479997","-0.19738977",#ff2020,"0.5"
"3","3","654146","0.00047617","0.21046719","0.77825354","0.84367874","0.15632126","0.01421892","0.10927764","0.00151076","0.01017743","0.0228048","495115","-0.56778635",#960018,"0.5"
"1","1","688457","-0.00044645","0.50965425","0.47592038","0.85981788","0.14018212","0.02531041","0.05144487","0.00117055","0.04132825","0.01445412","557004","0.03373387",#b2b2ff,"0.5"
"2","2","689072","0.00044645","0.50356859","0.4813936","0.9168902","0.0831098","0.0136142","0.019772","0.0009988","0.01916349","0.0199636","563676","0.02217499",#c1c1ff,"0.5"
"1","1","773310","-0.00035506","0.5228233","0.45845821","0.6967147","0.3032853","0.11798197","0.10558482","0.0017601","0.07143206","0.0147266","614738","0.06436509",#8b8bff,"0.5"
"2","2","773086","-0.00064462","0.51384544","0.46937365","0.60075147","0.39924853","0.19210205","0.16605758","0.00162736","0.03566268","0.02093677","602815","0.04447179",#a5a5ff,"0.5"
"3","3","774196","0.00079026","0.53754464","0.44219474","0.63292585","0.36707415","0.14027645","0.10233227","0.00142879","0.115219","0.01311781","614508","0.0953499",#6363ff,"0.5"
"4","4","772975","-0.00078811","0.32371981","0.66035243","0.83540753","0.16459247","0.03495516","0.08870082","0.00081771","0.02645974","0.01209811","590671","-0.33663262",#960018,"0.5"
"5","5","773714","0.00016719","0.49676935","0.4830244","0.61628703","0.38371297","0.05879621","0.14318018","0.00136037","0.17910117","0.0095669","609393","0.01374495",#ccccff,"0.5"
"6","6","772938","-0.00083594","0.51110915","0.46099216","0.48920857","0.51079143","0.12175139","0.1944596","0.00143222","0.18866868","0.01347948","612338","0.05011699",#9d9dff,"0.5"
"7","7","774393","0.00104492","0.52525463","0.45034374","0.62835239","0.37164761","0.1044061","0.16211657","0.00122201","0.09724119","0.01215996","598193","0.07491089",#7d7dff,"0.5"
"8","8","773827","0.00031326","0.58024357","0.39266621","0.27728488","0.72271512","0.11439423","0.50951522","0.00218194","0.10751046","0.02329751","609550","0.18757736",#2020ff,"0.5"
"9","9","774297","0.00092082","0.51421188","0.45655014","0.40088092","0.59911908","0.13831512","0.38344698","0.00155515","0.09283203","0.01846572","601872","0.05766174",#9393ff,"0.5"
"10","10","773491","-0.00012108","0.75782792","0.22027741","0.16313261","0.83686739","0.49934997","0.22313763","0.00209868","0.11219311","0.01508759","602283","0.53755051",#00008b,"0.5"
"11","11","774158","0.00074114","0.50267238","0.47670387","0.6902853","0.3097147","0.07184542","0.12169095","0.00093401","0.10668472","0.01102689","612412","0.02596851",#bcbcff,"0.5"
"12","12","772631","-0.00123279","0.5509261","0.41929053","0.50818318","0.49181682","0.15032561","0.16673279","0.00136971","0.17122557","0.0134898","612537","0.13163557",#2020ff,"0.5"
"1","1","706028","0.0002654","0.53505769","0.44062435","0.47776208","0.52223792","0.034578","0.40666627","0.00262761","0.03527654","0.06103138","558303","0.09443334",#6464ff,"0.5"
"2","2","705447","-0.00055773","0.49904519","0.47949698","0.34059666","0.65940334","0.02969534","0.56774733","0.00265001","0.02094325","0.06247243","537357","0.01954821",#c4c4ff,"0.5"
"3","3","706047","0.00029232","0.51936739","0.45766271","0.39442769","0.60557231","0.02054004","0.3582323","0.00241658","0.01890751","0.2223938","543329","0.06170468",#8e8eff,"0.5"
"1","1","776755","0.00077659","0.49711952","0.48543864","0.42581503","0.57418497","0.11468813","0.34113974","0.01484923","0.10072598","0.0298616","588448","0.01168088",#cfcfff,"0.5"
"2","2","776598","0.00057431","0.41854783","0.55808277","0.66780569","0.33219431","0.02810543","0.19774725","0.00895572","0.05956087","0.04507304","611341","-0.13953494",#ff2020,"0.5"
"3","3","775576","-0.00074244","0.49786584","0.48546087","0.44205737","0.55794263","0.1233713","0.21393178","0.01828948","0.20294188","0.02364337","616748","0.01240497",#ceceff,"0.5"
"4","4","775685","-0.00060201","0.49747651","0.48421505","0.45943541","0.54056459","0.17103365","0.26109731","0.01563031","0.08793393","0.0307814","596789","0.01326146",#ccccff,"0.5"
"1","1","776854","-0.00015073","0.50456308","0.48057771","0.58987697","0.41012303","0.10968371","0.24544074","0.00109789","0.05167892","0.01910431","615725","0.02398537",#bfbfff,"0.5"
"2","2","776975","5e-06","0.38490519","0.60386005","0.74902859","0.25097141","0.06138135","0.13666762","0.00096457","0.04559398","0.012322","621003","-0.21895486",#960018,"0.5"
"3","3","776794","-0.00022796","0.5939687","0.39292646","0.30851018","0.69148982","0.30679645","0.28321656","0.00228881","0.13082719","0.01712585","608612","0.20104224",#00008b,"0.5"
"4","4","777435","0.00059704","0.52540091","0.46029258","0.47152386","0.52847614","0.19282766","0.2093999","0.00135779","0.1265485","0.01309544","613496","0.06510833",#8a8aff,"0.5"
"5","5","776211","-0.00097831","0.56082977","0.43010697","0.3931011","0.6068989","0.41120506","0.13666593","0.00231459","0.05785996","0.0154552","610474","0.1307228",#2020ff,"0.5"
"6","6","777515","0.00070001","0.53032591","0.44676139","0.20716265","0.79283735","0.08242773","0.18306897","0.00254923","0.52163785","0.01405216","637055","0.08356452",#7272ff,"0.5"
"7","7","776531","-0.00056645","0.62313421","0.35299507","0.29777619","0.70222381","0.13786495","0.352945","0.00419084","0.20320336","0.0294595","630900","0.27013914",#00008b,"0.5"
"8","8","776898","-9.41e-05","0.67869402","0.30736834","0.28985793","0.71014207","0.49001024","0.15239519","0.00206448","0.09415911","0.0137192","613228","0.37132568",#00008b,"0.5"
"9","9","776713","-0.00033221","0.63983254","0.34262168","0.31355346","0.68644654","0.44325326","0.11310539","0.00159132","0.13956799","0.01239667","590078","0.29721086",#00008b,"0.5"
"10","10","777538","0.00072961","0.66784337","0.30420252","0.39300339","0.60699661","0.11582096","0.21028141","0.00203356","0.28916272","0.01787629","610753","0.36364085",#00008b,"0.5"
"11","11","777283","0.00040141","0.56618348","0.41409017","0.58737539","0.41262461","0.1225907","0.16713496","0.00199312","0.12703851","0.01471198","619631","0.15209331",#2020ff,"0.5"
"12","12","777596","0.00080426","0.79673809","0.18235064","0.6702499","0.3297501","0.05580489","0.09955149","0.00380689","0.16655243","0.00784999","690065","0.61438745",#00008b,"0.5"
"13","13","777244","0.00035122","0.82913502","0.15264287","0.3360888","0.6639112","0.26995135","0.34976596","0.00260415","0.09086615","0.0227012","652036","0.67649215",#00008b,"0.5"
"14","14","776232","-0.00095128","0.65849601","0.31999712","0.23634899","0.76365101","0.14207129","0.47133717","0.00270717","0.17409682","0.03218761","623159","0.33849889",#00008b,"0.5"
"15","15","776531","-0.00056645","0.68940431","0.29967124","0.07009743","0.92990257","0.35437888","0.62494483","0.00432796","0.04589351","0.03169369","582261","0.38973307",#00008b,"0.5"
"16","16","776679","-0.00037597","0.52089324","0.46996839","0.52117996","0.47882004","0.15205502","0.25279175","0.00164164","0.07933958","0.01571858","573207","0.05092485",#9d9dff,"0.5"
"17","17","777258","0.00036923","0.57814703","0.41612615","0.60206692","0.39793308","0.13430349","0.19791128","0.0012204","0.06034789","0.01441526","605539","0.16202088",#2020ff,"0.5"
"18","18","777180","0.00026884","0.53626221","0.45707321","0.65098096","0.34901904","0.13054351","0.17266714","0.00137795","0.03911734","0.02045926","619035","0.079189",#7979ff,"0.5"
"19","19","776637","-0.00043002","0.53561","0.45436369","0.76851536","0.23148464","0.10225708","0.06608458","0.00134876","0.0431065","0.02045966","630949","0.08124631",#7676ff,"0.5"
"20","20","776238","-0.00094356","0.34807569","0.64907252","0.8846074","0.1153926","0.03547664","0.03284632","0.00133313","0.01138062","0.02697303","612093","-0.30099683",#960018,"0.5"
"21","21","777030","7.579e-05","0.3403665","0.65288849","0.91230976","0.08769024","0.02358555","0.02372732","0.00089896","0.00978704","0.02144126","620719","-0.31252199",#960018,"0.5"
"22","22","777935","0.00124057","0.52960174","0.46061994","0.81878312","0.18121688","0.05709208","0.04620154","0.00161932","0.04923138","0.01967885","627425","0.0689818",#8686ff,"0.5"
"23","23","776482","-0.00062952","0.54225947","0.45169155","0.78834204","0.21165796","0.0994623","0.04723575","0.0012331","0.04371656","0.02022605","616334","0.09056792",#6b6bff,"0.5"
"24","24","777608","0.0008197","0.56318077","0.4256073","0.83146976","0.16853024","0.05245862","0.04261139","0.00109538","0.05306363","0.0154897","628095","0.13757347",#2020ff,"0.5"
"25","25","777426","0.00058546","0.54351386","0.44576201","0.69007836","0.30992164","0.17565076","0.08470229","0.00131065","0.03710372","0.01981644","618779","0.09775185",#6161ff,"0.5"
"26","26","776426","-0.00070159","0.53948979","0.44688214","0.73199953","0.26800047","0.14973505","0.05562411","0.00093282","0.04890329","0.01594373","617484","0.09260765",#6767ff,"0.5"
"1","1","787023","0.00050079","0.5330426","0.45720139","0.65188566","0.34811434","0.24323778","0.04386701","0.00170512","0.04292479","0.0179087","613445","0.07584121",#7d7dff,"0.5"
"2","2","785749","-0.00111878","0.25014697","0.74236783","0.93036282","0.06963718","0.02012895","0.01249536","0.00077716","0.00884123","0.02251629","608626","-0.49222086",#960018,"0.5"
"3","3","786130","-0.00063444","0.50024884","0.4906945","0.7656695","0.2343305","0.1384338","0.0446512","0.00121516","0.02949939","0.0213127","622962","0.00955434000000005",#d1d1ff,"0.5"
"4","4","787296","0.00084784","0.26777764","0.72320152","0.89736852","0.10263148","0.03031968","0.04212868","0.00093623","0.00836519","0.01766495","607757","-0.45542388",#960018,"0.5"
"5","5","785943","-0.00087216","0.27600837","0.71541279","0.91219634","0.08780366","0.03887091","0.01585431","0.00087695","0.00820244","0.01906704","606649","-0.43940442",#960018,"0.5"
"6","6","787514","0.00112497","0.27029725","0.72171807","0.92639747","0.07360253","0.02648523","0.0138082","0.00063698","0.00684313","0.01966457","623253","-0.45142082",#960018,"0.5"
"7","7","786041","-0.00074758","0.53849952","0.45308808","0.78218143","0.21781857","0.08769534","0.07765691","0.00125778","0.0377811","0.01572862","629680","0.08541144",#7171ff,"0.5"
"8","8","785891","-0.00093827","0.26409822","0.72783438","0.88731781","0.11268219","0.04655311","0.02453057","0.00161444","0.01627897","0.02077018","602065","-0.46373616",#960018,"0.5"
"9","9","786307","-0.00040943","0.52759787","0.46284983","0.73242415","0.26757585","0.15406781","0.07519934","0.00088163","0.01978802","0.02060482","617040","0.06474804",#8b8bff,"0.5"
"10","10","787181","0.00070164","0.52774065","0.46222415","0.70790877","0.29209123","0.18980808","0.03283667","0.00144931","0.05010318","0.01790717","607187","0.0655165",#8a8aff,"0.5"
"11","11","786724","0.00012068","0.54407257","0.44785346","0.62583298","0.37416702","0.30729218","0.03493319","0.00089331","0.01562885","0.01677144","625766","0.09621911",#6363ff,"0.5"
"12","12","787026","0.0005046","0.5382458","0.45169623","0.70623991","0.29376009","0.16747746","0.03792457","0.0011341","0.06910887","0.01805924","590778","0.08654957",#6f6fff,"0.5"
"13","13","786889","0.00033044","0.50534204","0.48548305","0.78855936","0.21144064","0.13159755","0.02316727","0.00087687","0.03212351","0.02016316","623811","0.01985899",#c4c4ff,"0.5"
"14","14","786743","0.00014484","0.54229238","0.45039827","0.7426558","0.2573442","0.18472966","0.02236358","0.00078085","0.03472227","0.01266396","622396","0.09189411",#6969ff,"0.5"
"15","15","786991","0.00046011","0.5343884","0.45483248","0.70629072","0.29370928","0.16646292","0.0449165","0.001399","0.06306721","0.01886011","606147","0.07955592",#7878ff,"0.5"
"1","1","792178","0.00039047","0.56395511","0.42102922","0.50817992","0.49182008","0.19147614","0.18420511","0.00277526","0.0355526","0.09751298","606791","0.14292589",#2020ff,"0.5"
"2","2","791222","-0.0008168","0.27305983","0.70460839","0.66318285","0.33681715","0.0431885","0.06636861","0.00172212","0.0319412","0.19846046","598099","-0.43154856",#960018,"0.5"
"3","3","792703","0.00105346","0.21034539","0.7726406","0.71448496","0.28551504","0.05867546","0.10468311","0.00598647","0.0154606","0.10889235","598683","-0.56229521",#960018,"0.5"
"4","4","791123","-0.00094182","0.21472247","0.76920618","0.68602695","0.31397305","0.05290619","0.04738183","0.00180296","0.00977691","0.20866379","606224","-0.55448371",#960018,"0.5"
"5","5","792127","0.00032606","0.38555589","0.58963397","0.69097905","0.30902095","0.08269415","0.08779483","0.00266267","0.05237968","0.08925597","600901","-0.20407808",#960018,"0.5"
"1","1","705873","-0.00047625","0.55248653","0.41124215","0.80332577","0.19667423","0.02915739","0.07166952","0.0062865","0.04156104","0.04454434","584586","0.14124438",#2020ff,"0.5"
"2","2","705641","-0.00080477","0.55109547","0.41160226","0.80152594","0.19847406","0.02100324","0.08069293","0.00566625","0.04640258","0.04156369","566865","0.13949321",#2020ff,"0.5"
"3","3","706531","0.00045548","0.55319973","0.40867772","0.68127587","0.31872413","0.0483559","0.1477919","0.00965491","0.0773369","0.04129865","553190","0.14452201",#2020ff,"0.5"
"4","4","706847","0.00090294","0.55295025","0.410303","0.79729057","0.20270943","0.01797409","0.09031262","0.00654553","0.04254419","0.04180086","574438","0.14264725",#2020ff,"0.5"
"5","5","706145","-9.11e-05","0.55195594","0.4108762","0.71377832","0.28622168","0.02023552","0.1463654","0.00846296","0.07917722","0.03496178","545081","0.14107974",#2020ff,"0.5"
"6","6","706219","1.369e-05","0.55591983","0.40371546","0.69235963","0.30764037","0.0245182","0.16164555","0.01082907","0.07832869","0.03882033","546492","0.15220437",#2020ff,"0.5"
"3","3","764681","-0.00024018","0.63887123","0.35010279","0.52027535","0.47972465","0.28319857","0.08909586","0.0016642","0.09988994","0.01151677","603294","0.28876844",#00008b,"0.5"
"4","4","765026","0.00021088","0.55738527","0.43193187","0.77861073","0.22138927","0.07575996","0.05551536","0.00107117","0.07803143","0.00958589","604013","0.1254534",#2020ff,"0.5"
"5","5","764854","-1.4e-05","0.55094139","0.43881239","0.59131602","0.40868398","0.31469606","0.05330485","0.00116859","0.03118597","0.01520177","593023","0.112129",#2020ff,"0.5"
"6","6","764528","-0.00044022","0.5541161","0.43529365","0.72878534","0.27121466","0.15328825","0.04910597","0.00097786","0.05803356","0.01119121","591089","0.11882245",#2020ff,"0.5"
"7","7","764655","-0.00027417","0.56546356","0.42389994","0.70452328","0.29547672","0.18746176","0.04597532","0.00077229","0.05107377","0.01142561","604694","0.14156362",#2020ff,"0.5"
"8","8","764588","-0.00036177","0.50099481","0.48933352","0.79268583","0.20731417","0.07573066","0.07991597","0.00150164","0.04143232","0.01318228","622654","0.01166129",#cfcfff,"0.5"
"9","9","764750","-0.00014997","0.55452552","0.43492498","0.70763031","0.29236969","0.10828096","0.13909438","0.00159517","0.04155389","0.0157115","603698","0.11960054",#2020ff,"0.5"
"10","10","765598","0.00095872","0.52510685","0.4633224","0.69359057","0.30640943","0.12944877","0.11645355","0.00130519","0.05608813","0.01442543","599913","0.06178445",#8f8fff,"0.5"
"11","11","764568","-0.00038792","0.27297577","0.71855216","0.89628836","0.10371164","0.02679438","0.05485701","0.00093268","0.00877903","0.01228768","607926","-0.44557639",#960018,"0.5"
"12","12","765316","0.00059003","0.53684351","0.45289918","0.79961483","0.20038517","0.11961698","0.02330928","0.00081587","0.04142765","0.01198668","632452","0.08394433",#7373ff,"0.5"
