id,NAME,TotalPop,PopDevPct,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,color,opacity
"13","13","765359","0.00064625","0.28631092","0.70507895","0.91936626","0.08063374","0.02663648","0.02056535","0.00078941","0.00888534","0.01661667","614383","-0.41876803",#960018,"0.5"
"14","14","764620","-0.00031993","0.27675196","0.71482008","0.91533494","0.08466506","0.02633633","0.02866655","0.00070395","0.00848981","0.01503723","613677","-0.43806812",#960018,"0.5"
"15","15","764566","-0.00039053","0.26397054","0.72783005","0.93886243","0.06113757","0.01866147","0.0129386","0.00059553","0.00656532","0.01362934","619619","-0.46385951",#960018,"0.5"
"16","16","765189","0.00042399","0.5024378","0.48821397","0.84371376","0.15628624","0.08226548","0.02485538","0.00084347","0.02921359","0.01349882","610572","0.01422383",#cbcbff,"0.5"
"17","17","764267","-0.00078145","0.51609943","0.47539438","0.82081889","0.17918111","0.10522745","0.02030272","0.00098202","0.0366384","0.01243355","616075","0.04070505",#aaaaff,"0.5"
"1","1","549309","0.00112905","0.55571185","0.41808717","0.75648115","0.24351885","0.07611535","0.10802738","0.00175269","0.03808124","0.01592235","445600","0.13762468",#2020ff,"0.5"
"2","2","548070","-0.00112905","0.55520557","0.4171563","0.69083969","0.30916031","0.08246492","0.17613588","0.0019774","0.04519745","0.02161115","441994","0.13804927",#2020ff,"0.5"
"1","1","730310","-0.00122206","0.48934591","0.49499668","0.65509673","0.34490327","0.22552781","0.07765398","0.00182719","0.0251239","0.0167693","582314","-0.00565077",#ffd6d6,"0.5"
"2","2","731236","4.435e-05","0.54450593","0.44007234","0.51998232","0.48001768","0.388376","0.05218318","0.00165017","0.02426202","0.02017299","576910","0.10443359",#2020ff,"0.5"
"3","3","731553","0.00047788","0.31354202","0.67339765","0.70362231","0.29637769","0.20728227","0.05323484","0.00127219","0.01557067","0.02133863","568312","-0.35985563",#960018,"0.5"
"4","4","731122","-0.00011156","0.31303186","0.6712906","0.7474173","0.2525827","0.13471077","0.07308602","0.00117048","0.02251557","0.02198163","574980","-0.35825874",#960018,"0.5"
"5","5","731688","0.00066251","0.32198768","0.66505854","0.74314619","0.25685381","0.14801319","0.05623597","0.00100162","0.03029264","0.02122603","557099","-0.34307086",#960018,"0.5"
"6","6","730698","-0.00069142","0.54272787","0.44301585","0.44013175","0.55986825","0.49509509","0.0361606","0.0015201","0.01769721","0.01574329","571672","0.09971202",#2020ff,"0.5"
"7","7","731818","0.0008403","0.34150613","0.64633921","0.73267452","0.26732548","0.16894301","0.05405257","0.00172676","0.01957738","0.02183743","583173","-0.30483308",#960018,"0.5"
"1","1","886667","0","0.34193813","0.63474988","0.83089555","0.16910445","0.02234724","0.03564411","0.00154351","0.01853703","0.09057534","669255","-0.29281175",#960018,"0.5"
"1","1","768013","0.00018478","0.24037003","0.74807982","0.88797346","0.11202654","0.02753279","0.03928258","0.0007972","0.01543971","0.02530225","614649","-0.50770979",#960018,"0.5"
"2","2","767932","7.93e-05","0.1987521","0.79203879","0.91045478","0.08954522","0.024474","0.02759018","0.00112228","0.00888653","0.02438881","610362","-0.59328669",#960018,"0.5"
"3","3","767651","-0.00028665","0.51630383","0.46824792","0.49664752","0.50335248","0.40151668","0.06071081","0.00113877","0.02519735","0.01894252","595380","0.04805591",#a0a0ff,"0.5"
"4","4","768489","0.00080468","0.22325745","0.76608508","0.84139591","0.15860409","0.0663593","0.04837544","0.00104816","0.01415521","0.0277341","593421","-0.54282763",#960018,"0.5"
"5","5","767244","-0.00081669","0.49816822","0.4835978","0.63269387","0.36730613","0.18399417","0.12006381","0.00166874","0.04238058","0.02494244","598057","0.01457042",#cbcbff,"0.5"
"6","6","767099","-0.00100552","0.2550442","0.73384163","0.84246406","0.15753594","0.06317454","0.05003852","0.0012097","0.01709626","0.02453859","591884","-0.47879743",#960018,"0.5"
"7","7","768296","0.00055333","0.53521888","0.44615172","0.65761159","0.34238841","0.20519218","0.07391173","0.00277152","0.04328249","0.02090488","603639","0.08906716",#6b6bff,"0.5"
"8","8","768870","0.00130085","0.23254737","0.75635099","0.84500113","0.15499887","0.08384182","0.03050749","0.00111127","0.01514618","0.02151567","590314","-0.52380362",#960018,"0.5"
"9","9","767246","-0.00081408","0.51552507","0.46802472","0.49252429","0.50747571","0.39820917","0.06106683","0.00123899","0.03330283","0.01725728","586767","0.04750035",#a1a1ff,"0.5"
"3","3","766777","-0.00027376","0.50499816","0.45990582","0.49379049","0.50620951","0.15478677","0.20051702","0.00183992","0.1333131","0.02592597","586439","0.04509234",#a3a3ff,"0.5"
"4","4","766571","-0.00054235","0.52619484","0.44657642","0.35492344","0.64507656","0.12089227","0.37985014","0.00193749","0.13113352","0.0275123","583230","0.07961842",#7676ff,"0.5"
"5","5","767017","3.915e-05","0.56837199","0.41869017","0.32513623","0.67486377","0.38787344","0.25955821","0.00150469","0.01508944","0.02587597","563573","0.14968182",#2020ff,"0.5"
"6","6","767311","0.00042247","0.55085167","0.43278465","0.37474278","0.62525722","0.21001685","0.33730507","0.00428796","0.06323101","0.02550008","579763","0.11806702",#2020ff,"0.5"
"7","7","767681","0.00090487","0.51792281","0.46008261","0.31880837","0.68119163","0.14648623","0.38888233","0.00172043","0.13893441","0.02187424","576020","0.0578402",#9393ff,"0.5"
"8","8","767354","0.00047853","0.50382706","0.47809136","0.259639","0.740361","0.15934233","0.49523484","0.00140365","0.07950997","0.02888802","552132","0.0257357",#bcbcff,"0.5"
"9","9","766754","-0.00030375","0.53603895","0.44657919","0.30713788","0.69286212","0.27168653","0.2800149","0.0015002","0.13399173","0.02231849","569259","0.08945976",#6b6bff,"0.5"
"10","10","767804","0.00106524","0.54049643","0.43911023","0.5144397","0.4855603","0.11484972","0.26239","0.00251696","0.09389999","0.02531911","601917","0.1013862",#2020ff,"0.5"
"11","11","766380","-0.00079137","0.19842544","0.79234537","0.44655513","0.55344487","0.04931879","0.47255129","0.00196997","0.01608396","0.02541016","561429","-0.59391993",#960018,"0.5"
"12","12","766107","-0.00114731","0.1835002","0.8076056","0.73092824","0.26907176","0.04004566","0.18798234","0.00203742","0.01355422","0.02940652","606158","-0.6241054",#960018,"0.5"
"13","13","766616","-0.00048368","0.19978536","0.79090742","0.65952095","0.34047905","0.06477906","0.2178099","0.00164359","0.02425497","0.03819453","581654","-0.59112206",#960018,"0.5"
"14","14","766608","-0.00049411","0.50898177","0.4782256","0.38476907","0.61523093","0.32131908","0.22482235","0.00177821","0.05812389","0.02166041","587108","0.03075617",#b6b6ff,"0.5"
"15","15","766728","-0.00033765","0.48388513","0.50669519","0.07622727","0.92377273","0.00807082","0.8999881","0.00043153","0.0145643","0.01510558","537616","-0.02281006",#ffc0c0,"0.5"
"16","16","766466","-0.00067925","0.5676865","0.41756766","0.13893816","0.86106184","0.04445986","0.79351843","0.00338827","0.02300142","0.02407434","572269","0.15011884",#2020ff,"0.5"
"18","18","766980","-9.09e-06","0.51926882","0.4690887","0.31394188","0.68605812","0.30318915","0.33616465","0.00371477","0.03693235","0.02641636","561811","0.05018012",#9e9eff,"0.5"
"27","27","767415","0.00055806","0.25230643","0.73599565","0.60694461","0.39305539","0.08361479","0.24569886","0.00137995","0.04424818","0.02434409","579730","-0.48368922",#960018,"0.5"
"19","19","765998","-0.00128943","0.24112476","0.7492423","0.6630243","0.3369757","0.05901284","0.22370287","0.00176603","0.02633442","0.03139247","583229","-0.50811754",#960018,"0.5"
"20","20","767626","0.00083316","0.51331594","0.47493798","0.22706412","0.77293588","0.06400935","0.69038309","0.0020284","0.01358359","0.02790995","580259","0.03837796",#adadff,"0.5"
"21","21","767272","0.00037162","0.52127676","0.46267088","0.40017809","0.59982191","0.11383501","0.41446407","0.00446067","0.06478113","0.02897748","591839","0.05860588",#9292ff,"0.5"
"22","22","767423","0.00056849","0.22316927","0.76638565","0.71441139","0.28558861","0.10622702","0.12590068","0.00162291","0.01796779","0.03624495","578591","-0.54321638",#960018,"0.5"
"23","23","767038","6.653e-05","0.49650425","0.49048619","0.26338431","0.73661569","0.06767804","0.62675947","0.00342845","0.03747219","0.02836949","569062","0.00601806",#d6d6ff,"0.5"
"24","24","766312","-0.00088003","0.51422391","0.46017276","0.49610469","0.50389531","0.13067273","0.23994113","0.00164948","0.11751072","0.02394201","591095","0.05405115",#9898ff,"0.5"
"25","25","767928","0.00122691","0.35594707","0.63034184","0.66338194","0.33661806","0.06867988","0.15710862","0.00297421","0.0839454","0.02936002","567881","-0.27439477",#960018,"0.5"
"26","26","766362","-0.00081484","0.49780987","0.47971599","0.46563841","0.53436159","0.14652692","0.19125887","0.00223634","0.17832972","0.02633678","576836","0.01809388",#c6c6ff,"0.5"
"29","29","766745","-0.00031549","0.51936162","0.46531021","0.19953945","0.80046055","0.1280558","0.62218083","0.0013634","0.04637169","0.02870296","558897","0.05405141",#9898ff,"0.5"
"28","28","767014","3.524e-05","0.45208334","0.54030236","0.09006315","0.90993685","0.00974946","0.88955347","0.00078497","0.00620236","0.01603842","542697","-0.08821902",#ff6d6d,"0.5"
"31","31","767209","0.00028948","0.23440274","0.75615863","0.67572534","0.32427466","0.08224381","0.18387557","0.00245218","0.03107689","0.02748938","583971","-0.52175589",#960018,"0.5"
"30","30","767650","0.00086446","0.27570681","0.71229093","0.67504937","0.32495063","0.09173988","0.18235961","0.00486832","0.02225297","0.03132615","580282","-0.43658412",#960018,"0.5"
"36","36","767760","0.00100787","0.22387784","0.76819823","0.64036484","0.35963516","0.07732436","0.23729378","0.00146324","0.01829911","0.03048869","576804","-0.54432039",#960018,"0.5"
"32","32","766749","-0.00031027","0.51930199","0.46461752","0.28193511","0.71806489","0.2117517","0.45326535","0.00157785","0.04206083","0.03414264","552652","0.05468447",#9797ff,"0.5"
"33","33","767114","0.00016562","0.55137459","0.43309046","0.36417995","0.63582005","0.26815355","0.28029702","0.00218952","0.07481968","0.02906342","563595","0.11828413",#2020ff,"0.5"
"34","34","766521","-0.00060754","0.46930259","0.52118165","0.18331718","0.81668282","0.02688107","0.76567738","0.00128906","0.01913256","0.01822898","565528","-0.05187906",#ff9c9c,"0.5"
"35","35","767692","0.00091922","0.5433274","0.43814419","0.41105223","0.58894777","0.10828745","0.42964868","0.00263574","0.03864669","0.03242895","581240","0.10518321",#2020ff,"0.5"
"38","38","767067","0.00010434","0.52762176","0.44458023","0.39551791","0.60448209","0.18101348","0.23267696","0.00153849","0.18374119","0.01910062","601237","0.08304153",#7272ff,"0.5"
"37","37","766433","-0.00072227","0.52206457","0.45994114","0.61391383","0.38608617","0.04308179","0.26424632","0.00626775","0.0585935","0.02692779","599418","0.06212343",#8e8eff,"0.5"
"17","17","767149","0.00021125","0.54044143","0.43804236","0.55882101","0.44117899","0.12737306","0.18324868","0.00690201","0.11145733","0.02699043","571573","0.10239907",#2020ff,"0.5"
"1","1","818176","0.00033256","0.242809","0.73245777","0.84207524","0.15792476","0.00876495","0.09086509","0.00736464","0.01720835","0.03525171","578440","-0.48964877",#960018,"0.5"
"2","2","817970","8.069e-05","0.28270855","0.68591714","0.80812478","0.19187522","0.0118665","0.11885847","0.01670107","0.02996009","0.01874513","547929","-0.40320859",#960018,"0.5"
"3","3","818069","0.00020174","0.50589795","0.4667689","0.70356765","0.29643235","0.02056224","0.18485047","0.02125665","0.0526292","0.02259179","596190","0.03912905",#ababff,"0.5"
"4","4","817401","-0.00061499","0.50837949","0.46038399","0.74590352","0.25409648","0.02668032","0.14749656","0.01398689","0.0474387","0.02434446","601492","0.0479955",#9f9fff,"0.5"
"1","1","784669","-3.94e-06","0.56620508","0.41343365","0.67403516","0.32596484","0.17523929","0.06300421","0.00162381","0.07163333","0.01690636","619530","0.15277143",#2020ff,"0.5"
"2","2","785611","0.00119656","0.55388346","0.42883194","0.54979691","0.45020309","0.2844674","0.0799533","0.00439573","0.07353888","0.02264019","616735","0.12505152",#2020ff,"0.5"
"3","3","784051","-0.00079153","0.57550722","0.40828621","0.48330353","0.51669647","0.41013689","0.05563683","0.00335968","0.03903733","0.02269589","608392","0.16722101",#2020ff,"0.5"
"4","4","784957","0.00036309","0.55432017","0.43278339","0.45607269","0.54392731","0.45155034","0.0648796","0.00150265","0.01693082","0.01840146","624896","0.12153678",#2020ff,"0.5"
"5","5","784614","-7.403e-05","0.5315836","0.43956246","0.53378857","0.46621143","0.12990169","0.18498505","0.0022875","0.13878336","0.02117506","588853","0.09202114",#6666ff,"0.5"
"6","6","785088","0.00053004","0.51997524","0.46083128","0.73852472","0.26147528","0.13582569","0.05709168","0.00128068","0.05095767","0.01769475","634821","0.05914396",#9292ff,"0.5"
"7","7","784230","-0.00056341","0.55757244","0.42040155","0.63958376","0.36041624","0.16376775","0.10375597","0.0024936","0.0760863","0.02183072","616379","0.13717089",#2020ff,"0.5"
"8","8","783810","-0.00109866","0.54982127","0.42647171","0.53760463","0.46239537","0.21981112","0.14714914","0.00275762","0.08374215","0.02235409","603782","0.12334956",#2020ff,"0.5"
"9","9","784162","-0.00065007","0.22898532","0.76092138","0.8858744","0.1141256","0.06456634","0.01946959","0.00088841","0.00865141","0.01818493","635966","-0.53193606",#960018,"0.5"
"10","10","785557","0.00112774","0.5409701","0.42690832","0.61349987","0.38650013","0.07496936","0.1189677","0.00183937","0.17817198","0.01624921","586613","0.11406178",#2020ff,"0.5"
"11","11","784644","-3.58e-05","0.53626579","0.43517521","0.61736665","0.38263335","0.07237226","0.11728702","0.00173046","0.17973294","0.01682354","609087","0.10109058",#2020ff,"0.5"
"1","1","643077","0","0.63234241","0.32019255","0.90402721","0.09597279","0.01723224","0.02118853","0.00098764","0.02224099","0.0243669","524482","0.31214986",#00008b,"0.5"
"1","1","769921","-0.0007879","0.54931464","0.41128245","0.69326816","0.30673184","0.03952688","0.09337117","0.01039552","0.1291832","0.03540638","594102","0.13803219",#2020ff,"0.5"
"2","2","770577","6.346e-05","0.53408582","0.42818767","0.78684782","0.21315218","0.02220284","0.08372243","0.00837649","0.04280682","0.05335378","612309","0.10589815",#2020ff,"0.5"
"3","3","771119","0.00076688","0.50199669","0.46411417","0.68566851","0.31433149","0.02614065","0.18507045","0.01121592","0.05075648","0.04715265","581049","0.03788252",#acacff,"0.5"
"4","4","770461","-8.708e-05","0.54803131","0.41389211","0.62729314","0.37270686","0.07243079","0.13304283","0.00918177","0.13316656","0.03152669","598033","0.1341392",#2020ff,"0.5"
"5","5","770792","0.00034249","0.53928694","0.42267735","0.58817772","0.41182228","0.03225337","0.18006069","0.00610826","0.17262477","0.02614003","590512","0.11660959",#2020ff,"0.5"
"6","6","770086","-0.00057376","0.55996089","0.40362823","0.77756607","0.22243393","0.03719147","0.06881364","0.01166841","0.05676862","0.04945193","626649","0.15633266",#2020ff,"0.5"
"7","7","770779","0.00032562","0.82917017","0.13231508","0.64489276","0.35510724","0.05865764","0.0813448","0.007688","0.18597443","0.02460992","647503","0.69685509",#00008b,"0.5"
"8","8","769820","-0.00091898","0.53284986","0.42829342","0.71945002","0.28054998","0.02053615","0.08919055","0.00517302","0.13453246","0.02682446","589984","0.10455644",#2020ff,"0.5"
"9","9","771336","0.0010485","0.55328386","0.41029941","0.55460801","0.44539199","0.10206928","0.13305935","0.02764634","0.15969901","0.03630139","590060","0.14298445",#2020ff,"0.5"
"10","10","770390","-0.00017923","0.54468316","0.4170974","0.6516801","0.3483199","0.08954092","0.1069559","0.02539833","0.09800871","0.04203954","594488","0.12758576",#2020ff,"0.5"
"1","1","735909","-0.00109371","0.54732223","0.43245339","0.6577088","0.3422912","0.09206512","0.19601092","0.00127023","0.03847981","0.0252339","568402","0.11486884",#2020ff,"0.5"
"3","3","736498","-0.00029421","0.53949424","0.44461979","0.88248359","0.11751641","0.02180311","0.03411517","0.00113975","0.04053594","0.01557144","581706","0.09487445",#6464ff,"0.5"
"5","5","736930","0.00029218","0.54020398","0.44388266","0.84365094","0.15634906","0.03929516","0.05457098","0.00117348","0.04085693","0.01783754","582031","0.09632132",#6262ff,"0.5"
"4","4","736639","-0.00010282","0.54151026","0.44153347","0.63842497","0.36157503","0.25752583","0.0450448","0.00108043","0.04660363","0.01323572","558111","0.09997679",#2020ff,"0.5"
"6","6","736973","0.00035054","0.31111778","0.67566768","0.92540803","0.07459197","0.00784971","0.02441238","0.00087695","0.00782573","0.02848197","583843","-0.3645499",#960018,"0.5"
"7","7","736556","-0.00021548","0.38537326","0.59548775","0.91413882","0.08586118","0.01355958","0.02219628","0.00099428","0.01166803","0.0310928","577304","-0.21011449",#960018,"0.5"
"8","8","736655","-8.11e-05","0.50819462","0.47506378","0.82137667","0.17862333","0.05552115","0.05674961","0.00118557","0.037916","0.02569826","582841","0.03313084",#b3b3ff,"0.5"
"2","2","896208","-0.00072475","0.2329087","0.74967676","0.90386193","0.09613807","0.04475756","0.0184962","0.00076148","0.00805459","0.02040131","711768","-0.51676806",#960018,"0.5"
"1","1","576851","2.774e-05","0.25841857","0.71598005","0.83845451","0.16154549","0.01343191","0.08644868","0.00228623","0.01477329","0.04176627","441337","-0.45756148",#960018,"0.5"
"2","2","760510","0.00058403","0.58173085","0.38703709","0.71860955","0.28139045","0.02751323","0.13675058","0.00586247","0.0539654","0.06199198","619193","0.19469376",#00008b,"0.5"
"3","3","760220","0.00020249","0.53888034","0.42767861","0.61429023","0.38570977","0.06597678","0.16444687","0.01084169","0.12421618","0.03469944","597877","0.11120173",#2020ff,"0.5"
"4","4","760406","0.0004472","0.58077018","0.3882359","0.55106571","0.44893429","0.03125778","0.26369842","0.00809552","0.12239715","0.04028067","594156","0.19253428",#2020ff,"0.5"
"5","5","759374","-0.00091057","0.36928722","0.60615236","0.56746546","0.43253454","0.02921679","0.28984787","0.00849667","0.07703168","0.0450629","585759","-0.23686514",#960018,"0.5"
"6","6","759270","-0.0010474","0.53516708","0.43104926","0.56557938","0.43442062","0.08699893","0.1778212","0.01283988","0.13971472","0.03549211","590582","0.10411782",#2020ff,"0.5"
"7","7","760566","0.00065771","0.53275783","0.4353435","0.43883396","0.56116604","0.09921421","0.20424933","0.02022124","0.22520939","0.03727826","579292","0.09741433",#2020ff,"0.5"
"8","8","760418","0.00046299","0.573236","0.39775803","0.39392586","0.60607414","0.14808047","0.26632489","0.01662183","0.17404869","0.03556841","591030","0.17547797",#2020ff,"0.5"
"9","9","759311","-0.00099346","0.534052","0.43397251","0.30482667","0.69517333","0.09364854","0.37098543","0.0133045","0.21816558","0.03733175","560863","0.10007949",#2020ff,"0.5"
"10","10","760707","0.00084322","0.71758521","0.24959702","0.42579309","0.57420691","0.09769776","0.25685369","0.00951291","0.20269221","0.02890282","598765","0.46798819",#00008b,"0.5"
"11","11","759871","-0.00025668","0.81841547","0.14058104","0.44685009","0.55314991","0.06514956","0.13293645","0.00692056","0.34127543","0.01937757","664686","0.67783443",#00008b,"0.5"
"12","12","759968","-0.00012906","0.8461877","0.10554791","0.35225675","0.64774325","0.18111653","0.21208915","0.009324","0.24410707","0.03069398","620871","0.74063979",#00008b,"0.5"
"13","13","759939","-0.00016722","0.5230553","0.44831075","0.30030887","0.69969113","0.03977549","0.55146621","0.0086201","0.09201026","0.05120461","554286","0.07474455",#7d7dff,"0.5"
"14","14","759924","-0.00018695","0.65870302","0.30118463","0.29061412","0.70938588","0.065605","0.20811208","0.01785538","0.41951524","0.02324217","586434","0.35751839",#00008b,"0.5"
"15","15","759290","-0.00102109","0.72084993","0.2443829","0.34356301","0.65643699","0.0313412","0.20512892","0.01452035","0.4023618","0.01978818","613346","0.47646703",#00008b,"0.5"
"16","16","759868","-0.00026063","0.74043835","0.2189368","0.36917823","0.63082177","0.02931583","0.16543004","0.0095837","0.4203485","0.0166836","600290","0.52150155",#00008b,"0.5"
"17","17","759365","-0.00092241","0.62604661","0.33505877","0.1421165","0.8578835","0.02953","0.23353535","0.0091392","0.58877961","0.02244448","596004","0.29098784",#00008b,"0.5"
"18","18","760512","0.00058666","0.71247973","0.24877926","0.45981104","0.54018896","0.03802968","0.25303123","0.00754264","0.23273071","0.02914532","606684","0.46370047",#00008b,"0.5"
"19","19","759409","-0.00086453","0.60698011","0.36224581","0.49320472","0.50679528","0.02639788","0.38669047","0.00737178","0.07426568","0.03920016","594972","0.2447343",#00008b,"0.5"
"20","20","760270","0.00026827","0.33127411","0.64648696","0.46473412","0.53526588","0.04489671","0.39005426","0.00454553","0.07477832","0.04276806","558571","-0.31521285",#960018,"0.5"
"21","21","760586","0.00068402","0.53508257","0.43768773","0.22102642","0.77897358","0.06229354","0.59494401","0.00398256","0.11184848","0.04318285","537343","0.09739484",#2020ff,"0.5"
"22","22","759992","-9.749e-05","0.49823558","0.4744175","0.16173872","0.83826128","0.05873122","0.72643439","0.00358429","0.0442636","0.04265448","551853","0.02381808",#bfbfff,"0.5"
"23","23","759359","-0.00093031","0.35551021","0.61936169","0.52626543","0.47373457","0.06016531","0.31846097","0.00688446","0.06413599","0.04586536","580002","-0.26385148",#960018,"0.5"
"24","24","759968","-0.00012906","0.59106046","0.37827846","0.48388201","0.51611799","0.02429023","0.39536811","0.00460706","0.07904141","0.03924891","596042","0.212782",#00008b,"0.5"
"25","25","759987","-0.00010406","0.54629699","0.42875953","0.176117","0.823883","0.06076073","0.6246872","0.00887844","0.13876586","0.03373635","583436","0.11753746",#2020ff,"0.5"
"26","26","760824","0.00099716","0.58147221","0.39066912","0.53585878","0.46414122","0.03100418","0.31029908","0.00490336","0.10873659","0.02871225","594694","0.19080309",#2020ff,"0.5"
"27","27","760354","0.00037879","0.53595885","0.43449995","0.22393104","0.77606896","0.14321961","0.56615904","0.00527696","0.05961436","0.04416695","558087","0.1014589",#2020ff,"0.5"
"28","28","759425","-0.00084347","0.60912986","0.35772956","0.22347966","0.77652034","0.03206587","0.30427917","0.00339445","0.43932344","0.02432471","617479","0.2514003",#00008b,"0.5"
"29","29","760082","2.092e-05","0.64901695","0.31886103","0.31591421","0.68408579","0.06202472","0.49677233","0.00332371","0.12095957","0.03260073","598729","0.33015592",#00008b,"0.5"
"30","30","760805","0.00097216","0.67645976","0.2940429","0.63850585","0.36149415","0.04959481","0.14827399","0.00342235","0.15140422","0.01633071","650431","0.38241686",#00008b,"0.5"
"31","31","759880","-0.00024484","0.54537953","0.42220652","0.23108351","0.76891649","0.01988775","0.61010013","0.00375074","0.13433115","0.03817727","588151","0.12317301",#2020ff,"0.5"
"32","32","760365","0.00039326","0.54885249","0.42060373","0.42245186","0.57754814","0.05904692","0.33361046","0.00459246","0.17676831","0.0265372","601420","0.12824876",#2020ff,"0.5"
"33","33","760453","0.00050904","0.54560087","0.42521544","0.18900219","0.81099781","0.11432129","0.61098479","0.00575122","0.08108641","0.03980668","553274","0.12038543",#2020ff,"0.5"
"34","34","760747","0.00089585","0.75317019","0.20394808","0.20099008","0.79900992","0.04183878","0.63833517","0.00306673","0.11695726","0.03967588","605204","0.54922211",#00008b,"0.5"
"35","35","759961","-0.00013827","0.52348014","0.44651948","0.26353991","0.73646009","0.07556874","0.51818003","0.00555874","0.13752533","0.03688499","584845","0.07696066",#7a7aff,"0.5"
"36","36","760429","0.00047746","0.68502508","0.28144509","0.55632016","0.44367984","0.05136787","0.1601483","0.00625268","0.21601118","0.01925025","629810","0.40357999",#00008b,"0.5"
"37","37","760605","0.00070902","0.7265051","0.23377176","0.09606051","0.90393949","0.13455032","0.59414014","0.00300294","0.17580924","0.04364108","594417","0.49273334",#00008b,"0.5"
"38","38","760086","2.619e-05","0.54603808","0.4233721","0.13710551","0.86289449","0.03529739","0.48803654","0.00425276","0.33954899","0.02962374","604549","0.12266598",#2020ff,"0.5"
"39","39","759579","-0.00064086","0.53721003","0.43212504","0.21052256","0.78947744","0.09442125","0.6164352","0.0064958","0.07164488","0.03906409","560054","0.10508499",#2020ff,"0.5"
"40","40","760845","0.00102478","0.42251643","0.54851641","0.39824529","0.60175471","0.07769387","0.37367799","0.00866626","0.13701591","0.03304364","568642","-0.12599998",#ff2020,"0.5"
"41","41","759405","-0.00086979","0.54316348","0.43564003","0.41269888","0.58730112","0.06312569","0.45705937","0.00440707","0.05214403","0.03777218","583154","0.10752345",#2020ff,"0.5"
"42","42","760838","0.00101557","0.54021158","0.42831204","0.18604722","0.81395278","0.03633579","0.53705173","0.00731646","0.23363716","0.03516394","592226","0.11189954",#2020ff,"0.5"
"43","43","759264","-0.0010553","0.78865675","0.18091906","0.13099486","0.86900514","0.34114808","0.42746211","0.00604183","0.10018119","0.03456102","598825","0.60773769",#00008b,"0.5"
"44","44","759574","-0.00064744","0.67608334","0.29316028","0.08709321","0.91290679","0.16115587","0.65377324","0.00956986","0.09592962","0.03896386","571273","0.38292306",#00008b,"0.5"
"45","45","759523","-0.00071454","0.54034893","0.43072668","0.24376206","0.75623794","0.07387506","0.32487869","0.01098467","0.34771426","0.02705787","596832","0.10962225",#2020ff,"0.5"
"46","46","760674","0.0007998","0.53246411","0.43530368","0.27874754","0.72125246","0.02220485","0.53616754","0.00564698","0.15509195","0.03997011","584737","0.09716043",#2020ff,"0.5"
"47","47","760423","0.00046957","0.53653578","0.43214865","0.49325593","0.50674407","0.06739881","0.26896307","0.00919852","0.15384615","0.02755523","620100","0.10438713",#2020ff,"0.5"
"48","48","759962","-0.00013696","0.55058481","0.41934266","0.53477376","0.46522624","0.05196081","0.26239154","0.00792564","0.12777599","0.0347614","606765","0.13124215",#2020ff,"0.5"
"49","49","759468","-0.0007869","0.52979162","0.43327986","0.50911754","0.49088246","0.02662358","0.15616315","0.00491421","0.29505557","0.01625024","605591","0.09651176",#2020ff,"0.5"
"50","50","760079","1.698e-05","0.54938013","0.42089943","0.60531023","0.39468977","0.03734579","0.2167012","0.00901889","0.1178412","0.02540325","621141","0.1284807",#2020ff,"0.5"
"51","51","760536","0.00061824","0.5639854","0.40564771","0.52277656","0.47722344","0.03276158","0.22138429","0.00861457","0.20645658","0.02429011","587029","0.15833769",#2020ff,"0.5"
"52","52","760092","3.408e-05","0.54107048","0.4314065","0.45498233","0.54501767","0.09752812","0.31136034","0.01080769","0.12152435","0.030912","590968","0.10966398",#2020ff,"0.5"
