State,Id,24_Pres,20_Pres,20-24_Pres,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct
NY,18,0.01926483,0.07718754,0.0385724,0.66166479,0.33833521,0.12454729,0.16205142,0.0013664,0.03862765,0.01999042
NY,19,0.03835758,0.06504087,0.04725201,0.8174838,0.1825162,0.05524647,0.05810912,0.00135119,0.04425626,0.0199348
NY,20,0.14285,0.19162811,0.15910937,0.75470012,0.24529988,0.10475248,0.05388451,0.00160594,0.06349931,0.01882291
NY,21,-0.2008589,-0.15041296,-0.184043586666667,0.88730081,0.11269919,0.03271182,0.03361314,0.00109216,0.01146526,0.02690623
NY,22,0.08235448,0.11698776,0.0938989066666667,0.78760012,0.21239988,0.10033461,0.04850807,0.00120082,0.04280257,0.02003252
NY,23,-0.21373934,-0.18600003,-0.204492903333333,0.89956719,0.10043281,0.02795072,0.02927847,0.00088732,0.01408385,0.02191432
NY,24,-0.25038916,-0.21829166,-0.239689993333333,0.88625734,0.11374266,0.03642122,0.03592284,0.00134905,0.01185577,0.02154266
NY,25,0.18472115,0.20610424,0.191848846666667,0.70759436,0.29240564,0.15485003,0.07904379,0.00124235,0.04925152,0.01457707
NY,26,0.1922906,0.25077099,0.211784063333333,0.68539175,0.31460825,0.18378197,0.06055148,0.00104519,0.05925913,0.01614954
OH,1,0.19524649,0.20112501,0.197205996666667,0.64490617,0.35509383,0.2629149,0.03668337,0.00153406,0.03870427,0.01633712
OH,2,-0.51053543,-0.48101252,-0.50069446,0.92361357,0.07638643,0.03068883,0.0114199,0.00071548,0.00631819,0.02272846
OH,3,0.27623706,0.32301312,0.29182908,0.52835505,0.47164495,0.3415494,0.07029312,0.00136376,0.04373397,0.02275428
OH,4,-0.40388793,-0.39004744,-0.399274433333333,0.9057464,0.0942536,0.03466256,0.0210749,0.00085343,0.01376819,0.01863605
OH,5,-0.51426223,-0.49339166,-0.507305373333333,0.9021993,0.0978007,0.03335446,0.03151479,0.00145315,0.01080574,0.01736316
OH,6,-0.38217535,-0.34446648,-0.369605726666667,0.91551939,0.08448061,0.0328341,0.01778674,0.00068964,0.00855895,0.0187964
OH,7,0.01453707,0.0329829,0.02068568,0.83421201,0.16578799,0.0593068,0.05848572,0.00095265,0.03072414,0.01574012
OH,8,-0.30028456,-0.2880534,-0.296207506666667,0.82696224,0.17303776,0.06303375,0.03765733,0.00143725,0.04829399,0.02021834
OH,9,-0.03007013,0.00795889,-0.01739379,0.77549308,0.22450692,0.12915219,0.05625673,0.00078245,0.01859727,0.01947043
OH,10,-0.05798731,-0.03287767,-0.04961743,0.73616179,0.26383821,0.17782737,0.03229403,0.0015484,0.03076998,0.0216776
OH,11,0.51174061,0.54062,0.521367073333333,0.43766194,0.56233806,0.44887762,0.06731027,0.00125354,0.04019869,0.0146004
OH,12,-0.36317534,-0.34072512,-0.355691933333333,0.91062535,0.08937465,0.03479062,0.01440179,0.00088161,0.01475706,0.02028356
OH,13,0.04462968,0.07254986,0.0539364066666667,0.77718846,0.22281154,0.14010301,0.02238908,0.00088771,0.03656048,0.01954235
OH,14,-0.16729734,-0.12718603,-0.153926903333333,0.84786629,0.15213371,0.08521591,0.03256229,0.00080551,0.0111812,0.01765562
OH,15,0.17692734,0.19220987,0.182021516666667,0.78671013,0.21328987,0.06844357,0.03796503,0.00129011,0.08924065,0.01407138
OK,1,-0.20364924,-0.20080633,-0.202701603333333,0.61775541,0.38224459,0.10892835,0.11336277,0.00226652,0.03773856,0.13154675
OK,2,-0.55087208,-0.52912982,-0.54362466,0.65307197,0.34692803,0.0430018,0.04241776,0.00184425,0.01078089,0.25521071
OK,3,-0.48194009,-0.50528751,-0.489722563333333,0.74374701,0.25625299,0.0489245,0.08502391,0.00477516,0.02408131,0.09772704
OK,4,-0.47008925,-0.46655222,-0.46891024,0.70118378,0.29881622,0.06423429,0.08078945,0.00306906,0.02657226,0.13148074
OK,5,0.08232742,0.09590016,0.0868516666666667,0.54749982,0.45250018,0.16423253,0.16902302,0.00299426,0.0458704,0.08595605
OR,1,0.20774513,0.22685634,0.214115533333333,0.68648133,0.31351867,0.02565592,0.14121371,0.00864755,0.10768153,0.03459928
OR,2,-0.27723256,-0.24935732,-0.267940813333333,0.78676256,0.21323744,0.01192105,0.11880341,0.00573724,0.01887784,0.05422133
OR,3,0.6825241,0.67586519,0.680304463333333,0.69068007,0.30931993,0.06847823,0.10123391,0.00970494,0.10115674,0.03360458
OR,4,0.1321082,0.13905232,0.134422906666667,0.80626616,0.19373384,0.0164612,0.07952282,0.00620615,0.0423532,0.04615897
OR,5,0.13621935,0.14936994,0.14060288,0.7552255,0.2447745,0.02288027,0.11840158,0.00810055,0.0643585,0.03312289
OR,6,-0.0192465,-0.01290481,-0.0171326033333333,0.77161225,0.22838775,0.01387107,0.13671822,0.00881795,0.02732181,0.04161503
PA,1,0.01667095,0.0598291,0.031057,0.82201451,0.17798549,0.046724,0.04974068,0.00087809,0.06632583,0.0107865
PA,2,0.35650168,0.42671619,0.379906516666667,0.4151437,0.5848563,0.26086076,0.2213473,0.00230069,0.10572033,0.01425651
PA,3,0.78642929,0.82321329,0.798690623333333,0.33841442,0.66158558,0.52712343,0.05282999,0.00154263,0.08016436,0.01378658
PA,4,0.14557388,0.17666361,0.155937123333333,0.76222236,0.23777764,0.1027728,0.06045,0.00094829,0.06327495,0.01163362
PA,5,0.27574859,0.31167002,0.2877224,0.65218795,0.34781205,0.21660028,0.04223173,0.001089,0.07973275,0.01027606
PA,6,0.11021984,0.14314455,0.121194743333333,0.72769896,0.27230104,0.0732751,0.13983848,0.00137088,0.0525386,0.01465842
PA,7,-0.03199447,0.00623006,-0.01925296,0.72670717,0.27329283,0.07306616,0.16170238,0.00120265,0.0358336,0.01393355
PA,8,-0.08288091,-0.02700923,-0.0642570166666667,0.78195577,0.21804423,0.07693308,0.10876533,0.00121407,0.02440971,0.01411209
PA,9,-0.38111652,-0.36742399,-0.376552343333333,0.89580631,0.10419369,0.02923462,0.04633032,0.00100871,0.01173773,0.01373387
PA,10,-0.04963629,-0.03862964,-0.0459674066666667,0.7472186,0.2527814,0.11484698,0.07877359,0.00132337,0.0492256,0.01450217
PA,11,-0.21719444,-0.21623113,-0.216873336666667,0.84217345,0.15782655,0.04529431,0.07755014,0.00095268,0.02482361,0.01307902
PA,12,-0.38536545,-0.37608026,-0.382270386666667,0.90751196,0.09248804,0.02625112,0.02068236,0.00105107,0.02483523,0.01367681
PA,13,-0.47814888,-0.47685791,-0.477718556666667,0.91636146,0.08363854,0.02671778,0.0284218,0.00075023,0.00929664,0.0143135
PA,14,-0.22280495,-0.20157976,-0.215729886666667,0.89100981,0.10899019,0.0485498,0.02096148,0.00070861,0.01624724,0.01455116
PA,15,-0.3186008,-0.30033507,-0.312512223333333,0.91667459,0.08332541,0.03755144,0.01348624,0.00079084,0.01029387,0.01298049
PA,16,0.06841902,0.07238395,0.0697406633333333,0.83488853,0.16511147,0.09274108,0.02029937,0.00082663,0.03411377,0.01251449
PA,17,0.19613194,0.20253569,0.198266523333333,0.76186738,0.23813262,0.14641104,0.02423983,0.00090864,0.05221569,0.01239584
RI,1,0.3139502,0.3927343,0.340211566666667,0.58764487,0.41235513,0.1272998,0.23045071,0.00251955,0.04703457,0.02263716
RI,2,0.00995562000000005,0.07003683,0.02998269,0.85677348,0.14322652,0.03237251,0.05549604,0.00122488,0.03634112,0.0149636
SC,1,-0.0199231,0.04932182,0.00315854,0.66162099,0.33837901,0.22520657,0.07389117,0.00172202,0.02306585,0.01665705
SC,2,0.08986281,0.13711643,0.105614016666667,0.54104641,0.45895359,0.36535358,0.05161278,0.00175121,0.02776889,0.01889286
SC,3,-0.35408033,-0.30194139,-0.336700683333333,0.69548522,0.30451478,0.21367628,0.05544889,0.00125952,0.01506861,0.02165256
SC,4,-0.35513663,-0.31617525,-0.342149503333333,0.74662436,0.25337564,0.14029054,0.07005641,0.00124398,0.02046288,0.02202918
SC,5,-0.31347912,-0.2684861,-0.298481446666667,0.71003164,0.28996836,0.17111975,0.0648663,0.001078,0.03409409,0.01999763
SC,6,0.03631645,0.11946396,0.0640322866666667,0.46023175,0.53976825,0.48352222,0.02924829,0.00128403,0.01306011,0.01787521
SC,7,-0.29486494,-0.24391162,-0.2778805,0.72636894,0.27363106,0.16908256,0.05775775,0.00183213,0.02162776,0.02196666
SD,AL,-0.29281175,-0.26164138,-0.282421626666667,0.83089555,0.16910445,0.02234724,0.03564411,0.00154351,0.01853703,0.09057534
TN,1,-0.59029834,-0.55339468,-0.57799712,0.90408937,0.09591063,0.0270965,0.03110251,0.00109476,0.00961604,0.02415606
TN,2,-0.30215401,-0.26013223,-0.28814675,0.83276679,0.16723321,0.06664319,0.04711455,0.0011863,0.02441368,0.02610345
TN,3,-0.38180723,-0.34117717,-0.368263876666667,0.80075669,0.19924331,0.10098557,0.0507978,0.00106713,0.01810989,0.02795901
TN,4,-0.31671851,-0.26687423,-0.30010375,0.77954515,0.22045485,0.09663915,0.05902055,0.00135124,0.04118763,0.02082832
TN,5,0.2612661,0.309192,0.2772414,0.57627752,0.42372248,0.24042712,0.12030939,0.00153481,0.04698436,0.0208075
TN,6,-0.59364037,-0.54972875,-0.579003163333333,0.88658559,0.11341441,0.03859155,0.03664265,0.00098191,0.00932653,0.02573046
TN,7,-0.45896039,-0.40641674,-0.44144584,0.78815945,0.21184055,0.10818059,0.06001348,0.00267681,0.01659107,0.02558787
TN,8,-0.44787951,-0.40452352,-0.433427513333333,0.74946153,0.25053847,0.18067366,0.02911858,0.00117333,0.01844467,0.01991133
TN,9,0.46346243,0.50835857,0.47842781,0.28496739,0.71503261,0.59888034,0.07736175,0.00108094,0.03079224,0.01421325
TX,1,-0.45341458,-0.38880161,-0.431876923333333,0.61451088,0.38548912,0.14294422,0.18836335,0.00143074,0.03368777,0.0248817
TX,2,-0.44547152,-0.42888378,-0.439942273333333,0.63964559,0.36035441,0.06726147,0.22780315,0.00228616,0.03947245,0.02975716
TX,3,-0.22112861,-0.17274607,-0.205001096666667,0.58587589,0.41412411,0.1138604,0.15304842,0.00202867,0.12340817,0.0278828
TX,4,-0.57990335,-0.53140438,-0.563737026666667,0.6897412,0.3102588,0.14625752,0.11980225,0.00154102,0.01183088,0.03331517
TX,5,-0.47631914,-0.49019054,-0.48094294,0.66453994,0.33546006,0.09778548,0.1949922,0.00317969,0.01187836,0.03175533
TX,6,0.1913683,0.26884981,0.21719547,0.32372163,0.67627837,0.25328028,0.34612766,0.00391283,0.06489339,0.02554744
TX,7,0.16399745,0.21113664,0.179710513333333,0.41884472,0.58115528,0.08369514,0.39533975,0.00162144,0.09294784,0.02546038
TX,8,-0.25231561,-0.23832697,-0.24765273,0.51459068,0.48540932,0.13910747,0.24900714,0.00204738,0.08004877,0.02645739
TX,9,0.10694302,0.1793437,0.13107658,0.29171313,0.70828687,0.2981445,0.28491858,0.00158047,0.11925963,0.02067931
TX,10,0.15550776,0.24056988,0.1838618,0.40735105,0.59264895,0.09286153,0.44594983,0.00610551,0.04109641,0.03306819
TX,11,-0.56680139,-0.53916336,-0.557588713333333,0.66808627,0.33191373,0.03889604,0.25278185,0.00226405,0.0155142,0.02880258
TX,12,-0.23867789,-0.21268854,-0.230014773333333,0.61659842,0.38340158,0.08104288,0.1998655,0.00354645,0.07659625,0.03011065
TX,13,-0.52821487,-0.48216893,-0.512866223333333,0.56515137,0.43484863,0.07291246,0.30736182,0.00141487,0.03124277,0.03138254
TX,14,-0.44409626,-0.37733489,-0.42184247,0.59845232,0.40154768,0.20209769,0.15616228,0.00100505,0.02241149,0.02339305
TX,15,-0.02265153,0.17714622,0.04394772,0.07680769,0.92319231,0.00813801,0.89936976,0.00043388,0.01455163,0.01504855
TX,16,0.16108536,0.35410184,0.225424186666667,0.12810912,0.87189088,0.04083986,0.81045283,0.00291477,0.02056341,0.02503296
TX,17,-0.03529195,0.00331175,-0.02242405,0.61837109,0.38162891,0.06589225,0.19881127,0.00278827,0.09528704,0.02682505
TX,18,0.52386244,0.63180553,0.55984347,0.11804068,0.88195932,0.44233399,0.38313237,0.00300083,0.05732721,0.02366516
TX,19,0.02221003,0.07300789,0.03914265,0.51557826,0.48442174,0.11928623,0.16176698,0.00203561,0.18374031,0.02403275
TX,20,0.26678334,0.37770335,0.303756676666667,0.19450525,0.80549475,0.07804182,0.70537644,0.00259186,0.02077453,0.02898411
TX,21,-0.18820043,-0.14341625,-0.17327237,0.5166297,0.4833703,0.07177292,0.35024018,0.0038618,0.04710023,0.02810806
TX,22,0.11624057,0.24112997,0.15787037,0.19436451,0.80563549,0.22450695,0.32133018,0.00160248,0.25843405,0.01962034
TX,23,-0.50856965,-0.42935127,-0.482163523333333,0.35780589,0.64219411,0.04474481,0.56874594,0.00223446,0.01654756,0.02400472
TX,24,0.09379881,0.16949318,0.119030266666667,0.53044396,0.46955604,0.14646735,0.2067383,0.00184123,0.1006073,0.02424692
TX,25,-0.43507711,-0.40517593,-0.42511005,0.69767742,0.30232258,0.08511555,0.16156278,0.00190367,0.02755236,0.03028231
TX,26,-0.44363738,-0.42401813,-0.43709763,0.72014788,0.27985212,0.06355974,0.14055868,0.00195851,0.03969191,0.03733476
TX,27,-0.51262541,-0.46114443,-0.495465083333333,0.53070723,0.46929277,0.07367995,0.360415,0.00111923,0.01773369,0.02409079
TX,28,-0.14890904,0.03241995,-0.0884660433333333,0.12703571,0.87296429,0.00994082,0.84999092,0.0008637,0.00704531,0.01528624
TX,29,0.06728156,0.18312733,0.105896816666667,0.17187248,0.82812752,0.14010666,0.64581382,0.00151309,0.04008147,0.02816159
TX,30,0.45971319,0.55219503,0.49054047,0.17071115,0.82928885,0.4596472,0.32214017,0.00152142,0.04276036,0.02661491
TX,31,-0.27087635,-0.19599794,-0.24591688,0.53013827,0.46986173,0.19480467,0.21902417,0.00859897,0.03592966,0.03090952
TX,32,0.12158163,0.20793894,0.1503674,0.32070243,0.67929757,0.19343867,0.38635259,0.00161989,0.08738963,0.0302566
TX,33,0.18507562,0.31278759,0.227646276666667,0.22913794,0.77086206,0.1334568,0.51086732,0.00186786,0.11759233,0.03184722
TX,34,-0.07170264,0.06565214,-0.0259177133333333,0.19999083,0.80000917,0.02712418,0.74720472,0.00135224,0.01982172,0.0186687
TX,35,0.1075197,0.20190874,0.138982713333333,0.28003319,0.71996681,0.11427612,0.54280587,0.00429579,0.05998991,0.03028322
TX,36,-0.32427649,-0.28152046,-0.31002448,0.56857557,0.43142443,0.1101768,0.2508322,0.00175987,0.0488394,0.02754549
TX,37,0.47380495,0.51610174,0.48790388,0.5677092,0.4322908,0.08247134,0.224851,0.00240398,0.10907905,0.02425354
TX,38,0.00795847,0.09134,0.0357523133333333,0.3075161,0.6924839,0.18834183,0.37124795,0.00189544,0.12673837,0.02751737
UT,1,-0.28929941,-0.29892099,-0.292506603333333,0.81006177,0.18993823,0.01692132,0.11866982,0.00913895,0.02868766,0.02132888
UT,2,-0.48262576,-0.47259376,-0.47928176,0.83663347,0.16336653,0.00839648,0.09688905,0.00910859,0.01536344,0.03523512
UT,3,-0.26989709,-0.2799181,-0.273237426666667,0.78054218,0.21945782,0.01459133,0.12973355,0.01866415,0.04200319,0.01889258
UT,4,0.25250803,0.25622009,0.253745383333333,0.67701866,0.32298134,0.02763669,0.1938289,0.02180206,0.06014091,0.02570732
VA,1,-0.13609194,-0.13751505,-0.13656631,0.73043461,0.26956539,0.15400094,0.04517632,0.00190339,0.04840331,0.02129135
VA,2,0.02625522,0.05311458,0.03520834,0.59969373,0.40030627,0.23993336,0.07126462,0.00406494,0.07428293,0.02254941
VA,3,0.29034409,0.33000692,0.303565033333333,0.43324575,0.56675425,0.45277359,0.06540153,0.00371773,0.03938716,0.02278573
VA,4,0.35621722,0.38330864,0.365247693333333,0.45727425,0.54272575,0.41029626,0.08090689,0.00174157,0.04065366,0.01856301
VA,5,-0.17049136,-0.1597541,-0.166912273333333,0.6876441,0.3123559,0.23206164,0.03931255,0.00120032,0.02376315,0.01770515
VA,6,-0.22863011,-0.21049139,-0.22258387,0.80634111,0.19365889,0.08707383,0.06434579,0.00120289,0.02305245,0.01941648
VA,7,0.05383916,0.11326985,0.07364939,0.63797295,0.36202705,0.14787478,0.12567002,0.00225365,0.07243523,0.02206569
VA,8,0.48750922,0.54773256,0.507583666666667,0.53078226,0.46921774,0.11518174,0.16516256,0.00210191,0.1789345,0.01764809
VA,9,-0.4515831,-0.42844875,-0.44387165,0.87194742,0.12805258,0.06362488,0.0240739,0.00092778,0.02013161,0.01755131
VA,10,0.23954028,0.32081529,0.26663195,0.52710621,0.47289379,0.08608636,0.12912268,0.00200241,0.24660808,0.01467689
VA,11,0.29773229,0.36961829,0.32169429,0.44391621,0.55608379,0.19429165,0.20187881,0.00309214,0.1521131,0.0206546
VT,AL,0.31214986,0.35412652,0.32614208,0.90402721,0.09597279,0.01723224,0.02118853,0.00098764,0.02224099,0.0243669
WA,1,0.11333853,0.10897111,0.111882723333333,0.77824551,0.22175449,0.02106462,0.09249672,0.00785809,0.05523209,0.04342603
WA,2,0.40112129,0.40649981,0.40291413,0.63229376,0.36770624,0.05018062,0.09286578,0.00983791,0.19045461,0.02588966
WA,3,-0.03321369,-0.0422224,-0.0362165933333333,0.78325271,0.21674729,0.02538673,0.0889563,0.01173328,0.0511457,0.038801
WA,4,-0.24245974,-0.21094382,-0.231954433333333,0.61565802,0.38434198,0.01335822,0.29123664,0.00369543,0.02399469,0.0585412
WA,5,-0.0693109,-0.05795949,-0.0655270966666667,0.76995919,0.23004081,0.02837663,0.11553724,0.00895675,0.03928253,0.03812736
WA,6,0.18981889,0.16539875,0.181678843333333,0.76389916,0.23610084,0.03543929,0.07375453,0.01382384,0.06535389,0.05080502
WA,7,0.77047836,0.78159932,0.774185346666667,0.61807049,0.38192951,0.07597852,0.07647633,0.00690991,0.20396783,0.02304977
WA,8,0.11611123,0.12706009,0.11976085,0.68890304,0.31109696,0.02702109,0.08521178,0.00770486,0.16202355,0.02820711
WA,9,0.32387936,0.36647986,0.338079526666667,0.45327537,0.54672463,0.11614251,0.13683323,0.02424167,0.25548102,0.02957565
WA,10,0.18136535,0.18303725,0.18192265,0.6307003,0.3692997,0.10365175,0.10712106,0.02759519,0.10838034,0.03803666
WI,1,0.03837737,0.0405115,0.0390887466666667,0.7623704,0.2376296,0.0756797,0.10407017,0.00114889,0.03988798,0.0188573
WI,2,0.35120879,0.36048174,0.354299773333333,0.81301344,0.18698656,0.05013788,0.06073883,0.0011324,0.05776626,0.01501459
WI,3,0.01234241,0.04716934,0.0239513866666667,0.89431668,0.10568332,0.02343715,0.04023328,0.00102957,0.02052378,0.01590024
WI,4,0.43433419,0.45271301,0.440460463333333,0.48772722,0.51227278,0.30791251,0.1441576,0.00139455,0.05102949,0.01976244
WI,5,-0.30026557,-0.30149502,-0.300675386666667,0.90631109,0.09368891,0.01485215,0.04156047,0.00083577,0.01751141,0.01380399
WI,6,-0.24532067,-0.23196581,-0.24086905,0.90427974,0.09572026,0.01229966,0.02968459,0.00095013,0.0197221,0.02915057
WI,7,-0.23481335,-0.20447903,-0.22470191,0.92089931,0.07910069,0.01003097,0.0172165,0.00102039,0.01012685,0.03353073
WI,8,-0.03781881,-0.03485159,-0.0368297366666667,0.84507656,0.15492344,0.02873947,0.05832211,0.00116547,0.03831929,0.02695207
WV,1,-0.40125899,-0.37317489,-0.391897623333333,0.89686343,0.10313657,0.04142278,0.02182916,0.00092985,0.01322806,0.02014624
WV,2,-0.43764722,-0.40586212,-0.427052186666667,0.90791354,0.09208646,0.04646658,0.01091759,0.00069136,0.00943551,0.02039648
WY,AL,-0.45756148,-0.43382653,-0.44964983,0.83845451,0.16154549,0.01343191,0.08644868,0.00228623,0.01477329,0.04176627
